Early BCE/CE,Late BCE/CE,Taxonomic ID,,Taxonomic ID Summary,Count,Total,,Row Labels
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Small mammal (rabbit size),,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Small mammal (rabbit size),,,,,,
-17840,-10950,Small mammal (rabbit size),,,,,,
-12500,-11700,Small mammal (rabbit size),,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-12500,-12100,Medium bird,,,,,,
-17840,-10950,Small bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small mammal (rabbit size),,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Small mammal (rabbit size),,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small mammal (rabbit size),,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Small mammal (rabbit size),,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Small mammal (rabbit size),,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-11700,Small mammal (rabbit size),,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small mammal (rabbit size),,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Small mammal (rabbit size),,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Small mammal (rabbit size),,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-11700,Medium artiodactyl,,,,,,
-12500,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Small mammal (rabbit size),,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium bird,,,,,,
-17840,-10950,Large bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-12500,-11700,Large bird,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-11700,Small mammal (rabbit size),,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small bird,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Small bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-12500,-11700,Medium artiodactyl,,,,,,
-12500,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Small bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Small mammal (rabbit size),,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Small bird,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Large bird,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-17840,-10950,Medium artiodactyl,,,,,,
-11900,-11700,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-17840,-10950,Medium bird,,,,,,
-11900,-11700,Medium bird,,,,,,
-11900,-11700,Medium artiodactyl,,,,,,
-12500,-12100,Medium bird,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
-12500,-12100,Medium artiodactyl,,,,,,
